totalcharges;final_total_charges;monthlycharges;final_monthly_charges
1032.0;1130.04;36.5;39.9675
781.4;855.6330267333984;85.3;93.4035033416748
902.25;987.96375;65.85;72.1057483291626
2653.65;2905.7466430664062;94.45;103.4227466583252
3126.45;3423.462696533203;78.45;85.9027466583252
340.4;372.7379933166504;55.0;60.225
45.3;49.6034991645813;45.3;49.6034991645813
178.1;195.01950668334962;94.95;103.9702466583252
4541.9;4973.380393066406;76.75;84.04125
4976.15;5448.884143066406;81.0;88.695
7542.25;8258.76375;105.55;115.5772533416748
685.55;750.6772366333008;64.9;71.0655016708374
6891.4;7546.0828930664065;113.95;124.7752466583252
4916.95;5384.0604638671875;90.15;98.7142516708374
6039.9;6613.690393066407;101.1;110.7044983291626
3440.25;3767.07375;95.0;104.025
4226.7;4628.236713867187;69.9;76.5405016708374
55.4;60.6630016708374;55.4;60.6630016708374
7074.4;7746.467893066407;103.25;113.05875
3263.6;3573.642106933594;47.05;51.5197491645813
5750.0;6296.25;81.0;88.695
1549.75;1696.97625;75.9;83.11050167083741
2952.85;3233.3708569335936;99.05;108.4597533416748
7467.55;8176.967036132813;110.25;120.72375
5484.4;6005.417893066407;85.0;93.075
5916.45;6478.512963867188;111.25;121.81875
1130.85;1238.2807232666016;59.8;65.4809991645813
3532.25;3867.8137500000003;83.85;91.8157483291626
6891.45;7546.137963867188;104.9;114.8655016708374
7854.9;8601.115393066406;109.5;119.9025
8547.15;9359.129677734374;118.2;129.4289966583252
6069.25;6645.82875;93.55;102.4372533416748
1359.0;1488.105;102.25;111.96375
1777.9;1946.8005267333983;95.9;105.0105016708374
6109.65;6690.066643066406;109.8;120.2310033416748
1122.4;1229.0280267333985;78.1;85.5194983291626
2020.9;2212.8855267333984;39.9;43.6905016708374
3579.15;3919.1691430664064;53.4;58.473001670837405
8175.9;8952.610393066407;114.0;124.83
5568.35;6097.343356933594;104.2;114.09899665832519
2024.1;2216.3894732666017;90.0;98.55
2369.05;2594.109803466797;99.5;108.9525
3877.95;4246.3551965332035;99.1;108.51449832916259
2871.5;3144.2925;91.05;99.6997533416748
1573.7;1723.2014465332031;93.2;102.05399665832519
7711.45;8444.037963867188;109.2;119.5739966583252
3348.1;3666.169606933594;89.65;98.1667516708374
2907.55;3183.767303466797;49.45;54.147750835418705
1620.8;1774.7760534667968;89.1;97.5644983291626
3480.35;3810.9833569335938;75.15;82.2892516708374
3243.45;3551.5776965332034;104.2;114.09899665832519
4137.2;4530.2342138671875;90.05;98.60475334167481
79.25;86.77875;79.25;86.77875
5348.65;5856.771643066406;88.75;97.18125
3180.5;3482.6475;91.0;99.645
3023.85;3311.115856933594;90.8;99.4260033416748
195.3;213.8535033416748;54.3;59.4584991645813
997.65;1092.4267767333984;95.15;104.18925167083741
6471.85;7086.675856933593;102.4;112.1280016708374
6241.35;6834.278356933593;99.9;109.39050167083741
6501.35;7118.978356933594;88.7;97.1264966583252
2317.1;2537.224606933594;54.3;59.4584991645813
5231.3;5728.273286132812;103.95;113.8252466583252
5275.8;5777.000786132812;110.85;121.3807483291626
6614.9;7243.315393066407;91.95;100.6852466583252
80.5;88.1475;80.5;88.1475
1299.1;1422.5144732666015;104.15;114.0442516708374
7430.75;8136.67125;110.05;120.5047533416748
3856.75;4223.14125;89.55;98.05725334167481
5088.4;5571.797893066407;95.65;104.7367516708374
3969.4;4346.492893066406;85.0;93.075
4860.85;5322.630856933593;80.8;88.47600334167481
688.2;753.5790133666992;50.75;55.57125
560.6;613.8569732666016;98.25;107.58375
4113.15;4503.899143066406;58.4;63.9480016708374
521.0;570.495;53.7;58.8015008354187
5976.9;6544.705393066406;89.4;97.8930016708374
6227.5;6819.1125;85.45;93.56774665832519
514.0;562.83;100.5;110.0475
880.2;963.8190133666992;40.05;43.8547491645813
3270.25;3580.92375;100.6;110.1569983291626
7285.7;7977.8417138671875;99.4;108.8430016708374
93.3;102.16350334167481;93.3;102.16350334167481
7658.3;8385.838286132812;107.45;117.6577466583252
5959.3;6525.433286132813;83.6;91.5419983291626
5295.7;5798.791713867187;99.05;108.4597533416748
4693.2;5139.054213867187;80.1;87.7094983291626
3603.45;3945.777696533203;60.8;66.5759991645813
6875.35;7528.508356933594;99.15;108.5692516708374
2564.95;2808.620196533203;44.85;49.1107483291626
5611.75;6144.86625;97.2;106.4339966583252
7610.1;8333.059606933593;110.55;121.0522533416748
35.05;38.3797491645813;35.05;38.3797491645813
4543.95;4975.625463867187;76.95;84.2602466583252
4442.75;4864.81125;96.75;105.94125
1423.15;1558.3492767333985;54.2;59.3490008354187
4378.35;4794.293356933594;100.1;109.60949832916259
7188.5;7871.4075;104.3;114.2085033416748
287.4;314.7029933166504;99.0;108.405
2341.55;2563.997303466797;93.5;102.3825
1362.85;1492.3207232666016;54.55;59.7322491645813
2254.2;2468.348946533203;83.95;91.9252466583252
7752.3;8488.768286132812;116.2;127.23899665832519
6585.35;7210.958356933594;93.7;102.6014966583252
4786.1;5240.779606933594;79.85;87.43574832916259
3835.55;4199.927303466797;100.0;109.5
1580.1;1730.2094732666017;50.4;55.1880016708374
7222.75;7908.91125;113.35;124.1182483291626
4233.95;4636.175463867187;80.95;88.6402466583252
7707.7;8439.931713867187;109.25;119.62875
2497.2;2734.433946533203;95.0;104.025
8309.55;9098.957036132813;116.3;127.3485033416748
2773.9;3037.420393066406;44.45;48.672750835418704
5409.75;5923.67625;100.15;109.6642516708374
5643.4;6179.522893066406;105.4;115.4130016708374
197.7;216.4814966583252;95.85;104.9557483291626
3238.4;3546.0478930664062;70.1;76.7594983291626
4335.2;4747.044213867188;105.95;116.0152466583252
2748.7;3009.826446533203;43.6;47.7419983291626
6367.2;6972.084213867188;89.75;98.27625
4904.2;5370.099213867187;104.4;114.3180016708374
2044.95;2239.2201965332033;90.15;98.7142516708374
7173.15;7854.599143066406;105.25;115.24875
6441.4;7053.3328930664065;106.0;116.07
7039.05;7707.759536132812;104.0;113.88
921.4;1008.9330267333985;69.65;76.26675167083741
5448.6;5966.217106933594;100.9;110.48550167083741
1358.85;1487.9407232666015;100.35;109.8832483291626
5135.15;5622.9891430664065;104.1;113.9894983291626
5071.05;5552.799536132812;103.7;113.55149665832519
4014.6;4395.987106933594;94.4;103.3680016708374
5860.7;6417.4667138671875;93.7;102.6014966583252
7279.35;7970.888356933594;110.25;120.72375
1064.95;1166.1201965332032;98.9;108.29550167083741
5886.85;6446.100856933594;80.45;88.0927466583252
418.3;458.0384866333008;62.8;68.7659991645813
700.85;767.4307232666016;101.95;111.6352466583252
4378.8;4794.785786132812;68.3;74.78850334167481
3442.8;3769.866053466797;48.4;52.998001670837404
181.7;198.9614966583252;94.0;102.93
7171.7;7853.011713867188;105.05;115.0297533416748
4122.9;4514.575393066406;92.95;101.7802466583252
44.65;48.8917516708374;44.65;48.8917516708374
1095.3;1199.353553466797;84.05;92.0347533416748
6578.55;7203.512036132813;104.35;114.2632483291626
364.55;399.18223663330076;101.7;111.3614966583252
6093.3;6672.163286132813;83.55;91.4872533416748
7475.1;8185.234606933594;106.15;116.23425167083741
2862.55;3134.492303466797;78.95;86.4502466583252
3069.45;3361.047696533203;49.75;54.47625
4213.35;4613.6183569335935;102.6;112.3469983291626
3529.95;3865.295196533203;65.25;71.44875
7723.7;8457.451713867187;106.0;116.07
8337.45;9129.507963867187;116.6;127.6769983291626
5731.4;6275.882893066406;109.3;119.68350334167481
6176.6;6763.3771069335935;101.4;111.03300167083741
1905.4;2086.4130267333985;50.65;55.4617516708374
7348.8;8046.935786132813;106.5;116.6175
7679.65;8409.216643066406;108.3;118.58850334167481
2954.5;3235.1775;91.05;99.6997533416748
2484.0;2719.98;79.3;86.8335033416748
3937.45;4311.507696533203;54.2;59.3490008354187
2276.1;2492.329606933594;44.25;48.45375
5589.45;6120.447963867187;79.6;87.1619983291626
3756.45;4113.312696533203;106.9;117.0555016708374
3334.9;3651.7153930664062;101.35;110.9782483291626
2587.7;2833.531446533203;79.45;86.9977466583252
4801.1;5257.204606933594;79.0;86.505
6219.6;6810.4621069335935;104.65;114.5917516708374
7862.25;8609.16375;116.25;127.29375
4871.05;5333.799536132812;100.05;109.55475334167481
2666.75;2920.09125;44.3;48.5084991645813
4398.15;4815.974143066406;100.55;110.10225334167481
167.3;183.1935033416748;95.65;104.7367516708374
4096.9;4486.105393066407;69.1;75.6644983291626
94.4;103.3680016708374;94.4;103.3680016708374
7920.7;8673.166713867187;109.55;119.9572533416748
6640.7;7271.566713867188;110.8;121.3260033416748
101.45;111.0877466583252;101.45;111.0877466583252
1334.45;1461.2226965332031;97.0;106.215
3358.65;3677.721643066406;90.6;99.2069983291626
5703.0;6244.785;94.35;103.3132483291626
934.8;1023.6059866333007;54.6;59.7869983291626
4086.3;4474.498553466797;101.85;111.5257483291626
5364.8;5874.455786132812;103.05;112.83975334167481
6816.95;7464.5604638671875;105.7;115.74149665832519
4138.7;4531.876713867187;60.35;66.0832483291626
1115.2;1221.1439465332032;84.6;92.6369983291626
5435.6;5951.982106933594;93.4;102.2730016708374
4186.3;4583.998286132813;94.2;103.14899665832519
4630.2;5070.0692138671875;99.65;109.1167516708374
4746.05;5196.924536132812;64.7;70.8464966583252
5764.7;6312.346713867188;91.35;100.0282483291626
167.3;183.1935033416748;85.85;94.0057483291626
930.4;1018.7880267333984;95.2;104.2439966583252
5069.65;5551.266643066407;100.6;110.1569983291626
1679.65;1839.2167767333985;65.8;72.0510033416748
2998.0;3282.81;105.8;115.85100334167481
5206.55;5701.1720361328125;96.75;105.94125
3626.1;3970.579606933594;102.35;112.0732483291626
7968.85;8725.890856933594;115.65;126.6367516708374
1959.5;2145.6525;73.05;79.9897533416748
2053.05;2248.089803466797;64.35;70.4632483291626
4323.45;4734.177963867188;104.75;114.70125
703.55;770.3872366333007;74.65;81.7417516708374
56.25;61.59375;56.25;61.59375
2249.95;2463.695196533203;106.1;116.1794983291626
6109.75;6690.17625;96.0;105.12
159.4;174.54299331665038;79.75;87.32625
3751.15;4107.509143066406;61.45;67.2877508354187
3320.6;3636.057106933594;100.0;109.5
5669.5;6208.1025;98.7;108.0764966583252
1369.8;1499.9310534667968;100.2;109.7189966583252
6375.2;6980.844213867187;106.2;116.2889966583252
8152.3;8926.768286132812;116.55;127.6222533416748
1566.75;1715.59125;99.7;109.1714966583252
6302.85;6901.620856933594;90.8;99.4260033416748
2264.5;2479.6275;51.0;55.845
693.3;759.1634866333007;73.55;80.5372533416748
5997.1;6566.824606933594;84.3;92.30850334167481
3824.2;4187.498946533203;78.0;85.41
7283.25;7975.1587500000005;106.75;116.89125
6548.65;7170.771643066406;103.5;113.3325
2978.3;3261.238553466797;54.55;59.7322491645813
5832.65;6386.751643066406;82.55;90.3922533416748
450.8;493.6259866333008;70.75;77.47125
7898.45;8648.802963867187;109.7;120.1214966583252
7432.05;8138.094536132812;110.9;121.4355016708374
4026.4;4408.907893066406;105.0;114.975
4528.0;4958.16;101.4;111.03300167083741
3887.85;4257.195856933594;83.45;91.3777466583252
80.8;88.47600334167481;80.8;88.47600334167481
118.3;129.5385033416748;62.05;67.9447491645813
3845.45;4210.767696533203;60.05;65.7547491645813
573.75;628.25625;95.75;104.84625
633.45;693.6277633666992;94.05;102.9847533416748
6129.65;6711.9666430664065;84.1;92.0894983291626
1218.25;1333.98375;78.75;86.23125
1068.85;1170.3907232666015;102.1;111.7994983291626
5236.4;5733.857893066406;103.4;113.2230016708374
1902.0;2082.69;79.0;86.505
5673.7;6212.701713867187;96.5;105.6675
5574.35;6103.913356933594;77.55;84.91725334167481
6719.9;7358.290393066406;92.3;101.06850334167481
3784.0;4143.48;53.65;58.746751670837405
3886.45;4255.662696533203;104.8;114.75600334167481
2310.2;2529.6689465332033;83.85;91.8157483291626
723.4;792.1230267333984;79.55;87.1072533416748
3988.5;4367.4075;103.65;113.4967516708374
3554.6;3892.287106933594;99.05;108.4597533416748
6034.85;6608.160856933594;100.05;109.55475334167481
2511.95;2750.585196533203;70.7;77.4164966583252
1931.3;2114.773553466797;44.15;48.3442516708374
7758.9;8495.995393066407;109.75;120.17625
7388.45;8090.352963867188;112.35;123.0232483291626
3090.65;3384.261643066406;74.65;81.7417516708374
1293.8;1416.7110534667968;48.25;52.83375
645.8;707.1509866333008;76.15;83.3842516708374
500.1;547.6095066833497;96.55;105.7222533416748
2427.1;2657.6746069335936;79.3;86.8335033416748
3488.15;3819.5241430664064;89.6;98.1119983291626
7565.35;8284.058356933594;106.3;116.39850334167481
2799.0;3064.905;100.35;109.8832483291626
1601.5;1753.6425;85.6;93.7319983291626
85.5;93.6225;45.25;49.54875
6256.2;6850.539213867188;106.15;116.23425167083741
5059.75;5540.42625;99.4;108.8430016708374
4889.2;5353.674213867187;98.35;107.6932483291626
6503.2;7121.004213867188;95.9;105.0105016708374
1313.25;1438.00875;100.75;110.32125
5746.15;6292.034143066407;100.6;110.1569983291626
5979.7;6547.771713867188;84.1;92.0894983291626
3902.45;4273.182696533203;79.3;86.8335033416748
7142.5;7821.0375;107.05;117.2197533416748
528.45;578.6527633666992;45.3;49.6034991645813
8349.7;9142.921713867188;115.15;126.0892516708374
4953.25;5423.80875;72.95;79.88024665832519
2259.35;2473.988356933594;89.55;98.05725334167481
6328.7;6929.926713867188;87.25;95.53875
6841.4;7491.3328930664065;109.25;119.62875
238.5;261.1575;55.9;61.2105016708374
1062.1;1162.9994732666016;96.0;105.12
4016.3;4397.848553466797;79.2;86.72399665832519
5440.9;5957.785393066406;100.1;109.60949832916259
85.0;93.075;85.0;93.075
552.1;604.5494732666016;49.85;54.5857483291626
3815.4;4177.862893066406;68.75;75.28125
1938.9;2123.0955267333984;89.75;98.27625
3014.65;3301.0416430664063;59.3;64.93349916458129
4839.15;5298.869143066407;93.65;102.54675167083741
5139.65;5627.916643066406;72.9;79.8255016708374
8670.1;9493.759072265624;117.5;128.6625
2354.8;2578.506053466797;62.3;68.2184991645813
3473.4;3803.3728930664065;92.5;101.2875
4438.2;4859.829213867188;79.75;87.32625
4819.75;5277.62625;79.95;87.5452466583252
6876.05;7529.2745361328125;111.6;122.20199832916259
3782.4;4141.727893066406;109.95;120.39524665832519
7767.25;8505.13875;108.4;118.6980016708374
7737.55;8472.617036132813;111.15;121.7092516708374
1348.9;1477.0455267333984;105.95;116.0152466583252
1686.85;1847.1007232666016;89.35;97.8382483291626
434.5;475.77750000000003;90.35;98.9332483291626
7195.35;7878.9083569335935;105.55;115.5772533416748
3801.7;4162.861446533203;100.45;109.99274665832519
50.35;55.1332483291626;50.35;55.1332483291626
3147.5;3446.5125;47.85;52.3957483291626
5438.95;5955.650463867188;94.0;102.93
213.35;233.6182566833496;71.1;77.8544983291626
5617.75;6151.43625;98.8;108.1860033416748
1776.95;1945.760196533203;99.85;109.3357483291626
2483.05;2718.939803466797;80.3;87.9285033416748
4663.4;5106.422893066407;79.05;86.5597533416748
620.35;679.2832232666016;86.8;95.0460033416748
1806.35;1977.9532232666015;103.6;113.4419983291626
603.0;660.285;38.8;42.4859991645813
519.15;568.4692767333985;84.2;92.1989966583252
1301.7;1425.3614465332032;99.0;108.405
1129.75;1237.07625;100.75;110.32125
147.8;161.8410033416748;69.0;75.555
6014.85;6586.2608569335935;111.1;121.65449832916259
2882.25;3156.0637500000003;67.7;74.13149665832519
5305.05;5809.029536132813;92.85;101.67074832916259
2368.4;2593.397893066406;89.1;97.5644983291626
7985.9;8744.560393066406;111.3;121.8735033416748
3545.35;3882.158356933594;101.9;111.5805016708374
372.45;407.8327633666992;88.85;97.2907483291626
564.35;617.9632232666015;65.5;71.7225
95.45;104.5177466583252;95.45;104.5177466583252
1135.7;1243.5914465332032;91.1;99.7544983291626
6185.8;6773.450786132813;89.05;97.50975334167481
6613.65;7241.946643066406;104.3;114.2085033416748
573.3;627.7634866333008;89.5;98.0025
3688.6;4039.017106933594;105.35;115.35824832916259
99.75;109.22625;35.15;38.489251670837405
780.5;854.6475;101.35;110.9782483291626
3357.9;3676.900393066406;61.1;66.90449832916259
4977.2;5450.034213867188;99.7;109.1714966583252
334.65;366.4417433166504;105.9;115.9605016708374
2424.05;2654.334803466797;46.0;50.37
4981.15;5454.359143066406;80.4;88.0380016708374
2090.25;2288.82375;100.05;109.55475334167481
4905.75;5371.79625;94.0;102.93
1307.8;1432.041053466797;44.5;48.7275
7882.5;8631.3375;114.6;125.4869983291626
7493.05;8204.889536132812;108.75;119.08125
4414.3;4833.6582861328125;103.0;112.785
6841.3;7491.223286132812;97.85;107.1457483291626
3361.05;3680.349803466797;103.75;113.60625
4869.5;5332.1025;89.4;97.8930016708374
3833.95;4198.175196533203;74.1;81.13949832916259
5720.95;6264.440463867188;99.15;108.5692516708374
503.25;551.05875;56.75;62.14125
7365.3;8065.003286132813;104.15;114.0442516708374
7245.9;7934.260393066406;110.8;121.3260033416748
4615.9;5054.410393066406;69.9;76.5405016708374
3251.3;3560.173553466797;89.2;97.6739966583252
3880.05;4248.654803466797;55.65;60.9367516708374
3088.75;3382.18125;50.7;55.516500835418704
6859.5;7511.1525;98.3;107.6385033416748
2108.35;2308.6433569335936;45.55;49.8772491645813
6770.5;7413.6975;101.05;110.64975334167481
4730.6;5180.007106933594;103.7;113.55149665832519
5121.3;5607.823286132812;107.4;117.6030016708374
1127.2;1234.283946533203;82.0;89.79
3342.0;3659.49;89.1;97.5644983291626
2754.45;3016.122696533203;101.25;110.86875
897.75;983.03625;102.6;112.3469983291626
2780.6;3044.7571069335936;56.3;61.648499164581295
1836.25;2010.69375;99.75;109.22625
6418.9;7028.695393066406;111.95;122.58524665832519
4947.55;5417.567036132812;98.85;108.2407483291626
5237.4;5734.952893066406;74.35;81.4132483291626
3726.15;4080.134143066406;108.35;118.6432483291626
1588.75;1739.68125;76.0;83.22
3366.05;3685.8248034667968;93.6;102.4919983291626
778.1;852.0194732666016;95.65;104.7367516708374
7113.75;7789.55625;100.55;110.10225334167481
5012.35;5488.523356933594;89.55;98.05725334167481
2728.6;2987.817106933594;66.5;72.8175
1011.8;1107.9209866333008;80.5;88.1475
6794.75;7440.25125;105.4;115.4130016708374
3691.2;4041.863946533203;95.1;104.1344983291626
4036.85;4420.350856933594;104.5;114.4275
4685.55;5130.677036132813;63.1;69.0944983291626
5150.55;5639.852036132813;84.95;93.02024665832519
7544.3;8261.008286132812;104.95;114.9202466583252
6479.4;7094.942893066406;103.5;113.3325
1679.4;1838.9430267333985;95.05;104.0797533416748
931.55;1020.0472366333008;73.35;80.3182483291626
263.05;288.0397366333008;44.4;48.6180016708374
743.3;813.9134866333007;60.65;66.4117516708374
1990.5;2179.5975;84.8;92.8560033416748
7362.9;8062.375393066406;103.2;113.00399665832519
6844.5;7494.7275;105.65;115.6867516708374
